id,bin,last_4,country_code,currency,names,emails,ip_addresses,order_ids,shopper_ids,merchant_ids,total_txn,total_sales,total_sale_amount,total_refunds,total_refund_amount,total_chargebacks,total_chargeback_amount,layer1_status,layer2_status,recent_txn_count,last_updated,fraud_score
42,488458,6002,GB,INR,"['Charles Garcia', 'Tiffany Thornton']","['roybowers@gibson-johnson.net', 'zmartinez@parks.info']","['129.243.239.62', '50.199.95.200', '22.53.69.96']","['642978', '694247', '367986', '137781', '812303', '359658', '766498', '662101', '644538', '756755', '714085', '375561', '278532', '899368', '101531', '854031', '554440', '611247', '430451', '428743', '516677', '587300', '876918', '191135', '147216', '941320', '634796', '160074', '710810', '930041', '964691', '278519', '641893', '633460', '952140', '914967', '743741', '221653', '574598', '925615', '160630', '471669', '189939', '632842', '244784', '288649', '212829', '737881', '293383', '794804', '720555', '814284', '511591', '197028', '443112', '586191', '781862', '121657', '991627', '227730', '646172', '378214', '802912', '240995', '658324', '128130', '368666', '360327', '606499', '412850', '328504', '362413', '444306', '534965', '395298', '931535', '723349', '759627', '412117', '711721', '933679', '346562', '365698', '188443', '266579', '164985', '371513', '571584', '230588', '798453', '550273', '439764', '706218', '673011', '243317', '676006', '715443']",['99110'],"['49372', '60759', '92408']",97,77,27489,60,23880,14,4018,r,r,6,2025-01-22 09:42:48,0.89
43,421755,1756,GB,USD,['Emily Hudson'],['hdaniels@edwards.com'],"['222.133.19.59', '189.236.92.216']","['139605', '334002', '491477', '492589', '138761', '105335', '243721', '924954', '899982', '464691', '629518', '888586', '201012', '457658', '836289', '904319', '158605', '177499', '963723', '304285', '768414', '671748', '310084', '342296', '683401', '644805', '347356', '430422', '203427', '893519', '845176', '814813', '350539', '979910', '663598', '690976', '244170', '144553', '366995', '297343', '133934', '989560', '955375', '196604', '314533', '177061', '981226', '708047']",['41752'],"['11684', '90924', '94065', '62655']",48,21,7980,0,0,1,180,a,r,6,2024-08-31 01:43:37,0.35
44,450380,6495,GB,GBP,"['Cindy Flores', 'Deborah Bailey']","['bridgesaaron@hotmail.com', 'howellamy@yahoo.com']",['58.123.206.121'],"['979603', '263187', '410938', '246333', '315680', '133691', '526202', '260736', '442450', '762169', '381244', '925805', '272523', '353683', '674654', '731280', '173583', '869352', '598876', '616065', '676988', '668911', '539806', '148239', '705968', '927825', '621503', '311271', '495756', '146471', '129745', '370150', '817120', '878000', '498427', '682584', '662109', '677222', '168242', '132633', '609903', '220113', '187935', '226383', '410655', '644785', '339012', '470728', '464085', '404322', '943500', '751415', '374048', '217231', '332363', '205153', '928858', '697173', '417070', '305612', '178277', '519568', '514191', '485567', '444928', '622899', '409918', '858605', '291414', '696638', '145704', '139558', '267316', '394040', '512851', '556298', '582378', '664816', '216207', '438784', '341254', '768377', '589907', '833407', '778692', '820880', '138244', '310942', '647130']",['71914'],['34744'],89,5,2150,0,0,1,183,a,r,10,2023-08-15 23:59:19,0.34
45,412378,2638,DE,USD,"['John Brooks', 'Melissa Richardson']",['robertsonjason@alvarado.com'],['92.209.54.106'],"['904548', '160683', '886067', '391417', '821327', '143023', '397065', '203498', '622581', '939399', '423019', '730366', '861666', '488599', '474233', '188382', '372155', '282734', '979779', '973136', '273031', '670222', '426183', '967361', '870053', '574250', '691524', '418046', '171390', '667334', '129568', '288921', '903286', '355918', '864214', '336451', '417225', '679528', '980674', '858174', '305537', '255698', '525674', '985629', '145389', '124698', '655067', '749390', '887161', '181084', '788902', '247485', '968715', '263660', '244313', '384806', '524065', '796906', '540259', '216800', '850582', '402514', '142442', '164725', '692800', '839237', '234417', '366298', '973705', '532836', '878260', '324012', '581522', '733958', '874602', '275561', '686549', '526800', '304098', '815221', '734441', '773665', '269949', '378629', '395613', '960242', '241128', '149238']",['69784'],"['67525', '82029']",88,86,8084,1,244,1,485,a,d,7,2023-08-28 11:45:32,0.23
46,400504,6834,DE,INR,"['William Bowman', 'Daniel Thomas']","['zalvarado@yahoo.com', 'leemichael@simpson.com']",['9.76.18.34'],"['778465', '849940', '719726', '963163', '502700', '269949', '295488', '810968', '745869', '761700', '396527', '888316', '223816', '759778', '981964', '217862', '956728', '790081', '797939', '621225', '567229', '356224', '467690', '754288', '833544', '590947', '720394', '566592', '697307', '183906', '453842', '838133', '704135', '898430', '171640', '372279', '528216', '223321', '239746', '821711', '199652', '198008', '261453', '487063', '855844', '428264', '773944', '298596', '254105', '957902', '149566', '917849', '515318', '172111', '685836', '486151', '911835', '572933', '795987', '894177', '955847', '610346', '634990', '958304', '478350', '878460', '552031', '432336', '429490', '621194', '353531', '177687', '914609', '980461', '358400', '553013', '362004', '101701', '338289', '659474', '380073', '213603', '667480', '610600', '474551']",['72046'],"['14968', '76841', '29068', '82002']",85,8,1592,8,608,1,355,d,a,1,2025-07-15 18:28:36,0.82
47,424741,5358,DE,GBP,"['Samantha Boyle', 'Lori Young']",['krististrong@gmail.com'],['101.136.215.29'],"['785223', '957410', '538609', '729493', '485134', '713138', '262518', '414506', '318737', '225375', '988273', '129988', '249980', '118017', '511797', '552332', '912825', '871349', '706294', '673088', '279976', '830185', '832120', '198981', '411148', '567249', '845746', '159659', '168145', '236291', '430048', '562353', '223991', '557492', '321735', '996934', '627520', '265832', '159241', '542577', '239866', '841143', '836522', '187562', '852209', '701598', '957658', '624130', '161593', '980131', '273954', '815808', '593952', '598504']",['93202'],"['71652', '35241', '21242', '27572', '40625']",54,47,11421,38,13072,10,4720,r,d,9,2024-02-04 03:16:46,0.63
48,438154,5322,IN,INR,['Sean Lee'],"['brownvickie@hotmail.com', 'amandameyer@young-hunt.biz']","['129.47.6.18', '46.87.124.93']","['467543', '223664', '693908', '619231', '572483', '205066', '430852', '104272', '243131', '867326', '630418', '529258', '625523', '176872', '132231', '928750', '497776', '168287', '889587', '874982', '277013', '819476', '373684', '413143', '317399', '183279', '727538', '515878', '160574', '428422', '761821', '129444', '657416']",['57546'],"['24424', '16986', '30869']",33,11,4389,11,1694,1,304,d,,3,2025-06-22 21:41:39,0.92
49,402825,9716,FR,GBP,['Charles Hall'],['olivia25@yahoo.com'],"['34.47.103.196', '143.3.10.19', '94.189.191.35']","['500419', '932706', '723042', '886823', '544443', '515024', '202225', '289055', '542883', '509458', '446881', '881256', '690201', '102620', '313443', '251542', '292212', '640318', '383233', '433383', '749226', '621727', '693637', '412081', '344410', '505187', '494832', '400445', '646272', '349745', '150332', '174881', '928884', '214503', '492485', '994730', '618718', '707696', '178999', '168422', '396314', '886498', '881256', '657253', '176725', '347898', '494478', '814533', '142629', '509079', '961004', '825218', '395349', '836541', '989172', '466248', '933679', '676342', '480353', '942208', '413942', '862160', '154225', '474607']",['22766'],"['10050', '68944', '13257', '99854', '16646']",64,21,2373,13,3822,8,3224,r,r,2,2024-07-02 18:20:40,0.67
50,430009,5688,FR,INR,"['Eric Lutz', 'Anthony Rivera']",['jamesjames@hotmail.com'],['109.53.105.223'],"['528117', '803533', '509634', '739154', '702359', '687917', '782962', '370923']",['99323'],"['33911', '14740', '94608', '56470', '78963']",8,7,588,0,0,0,0,a,d,9,2024-12-04 12:40:12,0.13
51,432538,2590,IN,USD,"['William Hartman', 'Vincent Jenkins']","['carrie73@richards-hester.com', 'robertdoyle@miranda.com']","['156.216.78.97', '28.45.183.6']","['893062', '571011', '562828', '449700', '846007', '739417', '927944', '131576', '827672', '697127', '503966', '112212', '980477', '611290', '462905', '478614', '359698', '755164', '403258', '299323', '102077', '923369', '642566', '983437', '317358', '225563', '146429', '576625', '880928', '215083', '942498', '561922', '472079', '402697', '108152', '287190', '799657', '696400', '373879', '308931', '184809', '609095', '264746', '349512', '699690', '917462', '941818', '956806', '867269', '228017', '813988', '324722', '346394', '890360', '774923', '853101', '461500', '447072', '912330', '137773', '540963', '334563', '576294', '551668', '662979', '915824', '860263', '326619', '349571', '744146', '451789', '698262', '991904', '972738', '182148', '451136', '368663', '889424', '297122', '847487', '542507', '902737', '845176', '626626', '132335', '378902']",['60429'],"['95394', '80868']",86,46,2714,0,0,0,0,a,a,2,2024-05-02 08:12:45,0.09
52,407398,4211,GB,USD,['Connie Roth'],"['jkramer@carr.com', 'millerbrendan@hotmail.com']","['76.168.212.130', '38.240.50.227']","['851695', '511217', '939015', '242631', '924048', '870511', '619518', '470772', '398384', '698101', '204676', '195192', '321324', '610159', '381184', '944232', '462349', '259989', '854617', '683075', '229206', '289470', '501943', '996053', '350965', '705510', '575620', '111626', '254494', '243099', '499691', '209949', '926748', '210908', '890148', '768735', '440505', '202811', '455252', '583123', '708595', '147937', '103175', '428686', '961444', '288073', '574189', '586102', '912778', '561529', '890320', '625526', '420635', '128224', '230885', '939048', '400312', '998046', '366638', '624662', '432919', '590698', '870710', '730854', '173472', '198158', '645078', '748880', '304899', '112837', '590376', '528498', '247084']",['28529'],"['16020', '79564', '92564', '14405']",73,65,8320,1,142,1,247,a,,10,2023-10-01 20:41:04,0.23
53,479045,5329,US,GBP,['Karina Atkins'],"['christina38@hotmail.com', 'todd39@gmail.com']","['194.55.144.191', '219.232.166.71']","['324357', '679363', '612280', '528921', '804809', '189897', '347660', '837132', '626993', '574654', '196626', '871435', '427399', '459573', '307737', '111004', '241826', '473599', '186722', '323465', '261178', '944244', '117173', '479255', '850854', '969385', '142526', '498567', '899745', '963740', '791168', '881139', '336818', '443970', '226506', '267632', '959245', '403610', '875125', '408358', '980914', '593515', '744525', '473604', '950661', '917805', '271698', '907879', '227227', '949515', '596212', '942984', '301460']",['81938'],"['34407', '60753', '76269', '58303', '21161']",53,34,16184,0,0,1,208,a,d,0,2025-06-11 19:38:05,0.12
54,440526,2262,GB,USD,['Jenna Wilson'],"['xandrews@mccormick.com', 'wallacepatrick@yahoo.com']",['135.130.73.166'],"['211066', '492508', '552440', '820395', '983755', '470520', '951635', '228905', '290093', '466740', '504155', '120620', '197769', '461490', '167559', '638024', '769758', '236754', '159622', '539844', '667523', '679668', '139991', '495342', '672406', '393642', '785703', '494031', '781033', '265679', '550867', '764021', '945189', '178297', '610923', '865856', '203566', '817357', '572215', '981897', '405006', '882532', '517221', '227206', '921776', '821683', '478574', '738033', '695131', '635417', '769645', '875225']",['81852'],"['78039', '20820', '24812', '70674', '88955']",52,46,18078,1,388,0,0,a,d,3,2024-09-08 14:27:37,0.37
55,439995,3613,FR,GBP,['Katie Taylor'],"['cameron25@gmail.com', 'susanthornton@yahoo.com']",['59.39.40.221'],"['323365', '124132', '886109', '262422', '420584', '274190', '220713', '970458', '135143', '238256', '376076', '234464', '183701', '278306', '445420', '393342', '537761', '689114', '821848', '462315', '991751', '883585', '444215', '604257', '376411', '261914', '461325', '382846', '374683', '772921', '268215', '497039', '970529', '586562', '592479', '308630', '679108', '864580']",['51955'],"['91473', '16896', '64164', '37032', '16976']",38,2,292,1,400,0,0,a,a,7,2024-04-09 07:55:17,0.35
56,446789,9303,FR,INR,"['Kelsey Arroyo', 'Virginia Maxwell']","['courtney22@gallegos.net', 'adam89@gmail.com']","['80.57.231.82', '98.12.121.18', '91.209.178.231']","['542567', '945965', '875672', '509284', '722807', '244841', '929066', '926840', '709009', '657682', '873150', '629418', '291719', '251575', '580328', '687811', '308706', '319403', '876099', '194667', '487619', '309684', '832055', '514115', '786783', '277310', '444665', '502792', '275748', '193343', '583639', '126422', '733016', '245715', '340451', '209355', '905526', '525208', '884190', '769370', '672775', '499835', '462700', '124720', '482352', '468502', '446639', '237368', '447765', '558659', '230323', '298360', '254771', '528476', '141746', '887728', '652856', '421564', '413344', '609466', '443424', '126242', '717767', '756925', '804343', '133401', '630656', '276599', '909227', '282980', '634519', '404318']",['16963'],"['42346', '84597']",72,30,4140,24,8520,4,1356,d,a,9,2024-07-13 17:04:32,0.67
57,438934,5764,FR,INR,['Sarah Henry'],"['donnareid@crawford.com', 'wellschloe@gmail.com']",['20.221.180.235'],"['544513', '996490', '259983', '453207', '234337', '303016', '620583', '847547', '192318', '936142', '308599', '238720', '226613', '557911', '172578', '956950', '371837', '539016', '248139', '661676', '283285', '197011', '264939', '748978', '355609', '209065', '942200', '156275', '516150', '659340', '985162', '120624', '738890', '219369', '754389', '507812', '913729', '951941', '776811', '337222', '398217', '875079', '812004', '831436', '711562', '550823', '629471', '762765', '230432', '823846', '865237', '466658', '672047', '359685', '317167', '672557', '459613', '240805', '265605', '737024', '193195', '448566', '108073', '774791', '441475', '580274', '752843', '495678', '266462', '496684', '854091', '852895', '639352', '628804', '651576', '762330', '416961', '697439', '352887', '472465', '666615', '855065', '993509', '548701', '180275', '853911', '806466', '597906', '538977', '150735', '343799', '479991', '753897', '130147', '514250', '138306', '944641', '695247']",['39380'],"['53801', '90499', '85231', '66272', '37651']",98,77,16863,2,950,1,317,a,r,1,2024-05-06 23:55:22,0.16
58,416613,2549,GB,EUR,['Frank Garcia'],['joseph51@hotmail.com'],"['193.76.108.38', '9.177.77.166']","['935297', '388342', '744178', '978175', '939878', '181701', '157834', '901262', '433854', '276266', '761621', '972220', '187321', '854819', '687405', '104566', '483382', '155719', '415605', '348806', '351853', '350891', '494619', '699362', '119481', '994706', '899777', '683195', '698539', '804342', '346682', '912525', '435800', '327411', '348768', '385686', '537112', '752854', '101944', '901538', '845995', '301186', '451921', '305328', '652531', '418248', '748685', '459894', '490812', '600459', '232277', '234273', '966829', '696718', '207791', '756986', '506218', '371498']",['34174'],"['72702', '48948', '30482', '67449']",58,45,3915,1,319,1,306,a,r,6,2025-01-16 09:53:52,0.36
